Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Customer State,Zip Code,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
3395,9/11/2009,Not Specified,1,13.16,0.03,Regular Air,-10.29,7.35,5.96,Cathy Armstrong,Illinois,60001,Central,Consumer,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",Small Box,0.38,9/13/2009
3395,9/11/2009,Not Specified,31,181.17,0.06,Express Air,-59.8805,5.38,5.24,Cathy Armstrong,Illinois,60001,Central,Consumer,Office Supplies,Binders and Binder Accessories,"Acco PRESSTEX® Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",Small Box,0.36,9/13/2009
3397,5/5/2009,Medium,11,30.61,0.09,Regular Air,-3.381,2.88,1.49,Alex Grayson,Colorado,80230,West,Consumer,Office Supplies,Binders and Binder Accessories,Avery Durable Binders,Small Box,0.36,5/6/2009
3397,5/5/2009,Medium,43,815.89,0.1,Regular Air,-20.25,19.98,4,Alex Grayson,Colorado,80230,West,Consumer,Technology,Computer Peripherals,Belkin 105-Key Black Keyboard,Small Box,0.68,5/7/2009
3456,4/13/2010,Low,20,5418.68,0.07,Delivery Truck,434.38,280.98,35.67,Anthony Johnson,Delaware,19701,East,Small Business,Furniture,Tables,Global Adaptabilities™ Conference Tables,Jumbo Box,0.66,4/17/2010
3458,11/3/2009,High,41,627.91,0.03,Regular Air,222.08,15.28,1.99,Lisa DeCherney,Idaho,83201,West,Corporate,Technology,Computer Peripherals,"Memorex 4.7GB DVD+R, 3/Pack",Small Pack,0.42,11/5/2009
3458,11/3/2009,High,28,46.89,0.09,Regular Air,-3.83,1.76,0.7,Lisa DeCherney,Idaho,83201,West,Corporate,Office Supplies,Pens & Art Supplies,Newell 326,Wrap Bag,0.56,11/6/2009
3459,6/9/2009,Not Specified,24,2152.404,0.1,Express Air,218.871,110.99,8.99,Gary McGarr,Illinois,62541,Central,Home Office,Technology,Telephones and Communication,LX 677,Small Box,0.57,6/11/2009
3460,8/15/2011,High,27,153.23,0.08,Regular Air,-95.15,5.98,4.69,Steve Nguyen,Maryland,21230,South,Consumer,Office Supplies,Storage & Organization,"Perma STOR-ALL™ Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Small Box,0.68,8/17/2011
3461,12/13/2009,Critical,35,3206.3955,0.08,Regular Air,784.773,115.99,2.5,Susan Gilcrest,Georgia,31733,South,Home Office,Technology,Telephones and Communication,StarTAC 7797,Small Box,0.55,12/15/2009
3461,12/13/2009,Critical,47,2053.379,0.1,Regular Air,1040.4,55.99,1.25,Susan Gilcrest,Georgia,31733,South,Home Office,Technology,Telephones and Communication,Accessory32,Small Pack,0.35,12/15/2009
3463,6/30/2010,Critical,43,264.75,0.08,Regular Air,-212.51,6.48,8.4,Julia Dunbar,New Mexico,88044,West,Consumer,Office Supplies,Paper,Xerox 212,Small Box,0.37,7/1/2010
3488,11/20/2010,Medium,6,133.4,0.02,Regular Air,-0.31,21.98,2.87,Mick Crebagga,Illinois,62999,Central,Home Office,Office Supplies,Pens & Art Supplies,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Small Pack,0.55,11/21/2010
3488,11/20/2010,Medium,39,4669.19,0.06,Delivery Truck,-1864.08,122.99,70.2,Mick Crebagga,Illinois,62999,Central,Home Office,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy",Jumbo Drum,0.74,11/23/2010
3492,10/6/2009,Low,49,6177.53,0.1,Delivery Truck,-1195.12,130.98,54.74,Roy Skaria,Illinois,60406,Central,Corporate,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",Jumbo Box,0.69,10/6/2009
3492,10/6/2009,Low,33,94.6,0.04,Regular Air,-6.34,2.78,1.25,Roy Skaria,Illinois,60406,Central,Corporate,Office Supplies,Pens & Art Supplies,Newell 318,Wrap Bag,0.59,10/6/2009
3492,10/6/2009,Low,35,2393.63,0.04,Regular Air,524.875,67.28,19.99,Roy Skaria,Illinois,60406,Central,Corporate,Office Supplies,Binders and Binder Accessories,Catalog Binders with Expanding Posts,Small Box,0.4,10/11/2009
3493,7/6/2010,High,48,7518.12,0.04,Regular Air,1027.63,152.48,6.5,Patrick Jones,Alabama,36344,South,Home Office,Technology,Computer Peripherals,Adesso Programmable 142-Key Keyboard,Small Box,0.74,7/8/2010
3521,9/7/2012,Low,50,204.11,0.06,Regular Air,28.71,4.28,0.94,Giulietta Baptist,Michigan,49822,Central,Home Office,Office Supplies,Pens & Art Supplies,Newell 336,Wrap Bag,0.56,9/9/2012
3522,8/8/2009,Low,27,812.68,0.05,Regular Air,235.88,29.89,1.99,James Galang,Idaho,83552,West,Consumer,Technology,Computer Peripherals,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Small Pack,0.5,8/10/2009
3522,8/8/2009,Low,33,1935.17,0.09,Regular Air,-991.07,60.98,49,James Galang,Idaho,83552,West,Consumer,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,Large Box,0.59,8/15/2009
3524,3/15/2012,High,21,427.32,0,Regular Air,52.35,18.97,9.03,Nicole Hansen,New Jersey,7001,East,Small Business,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,Small Box,0.37,3/16/2012
3525,11/3/2011,Not Specified,38,115.43,0,Regular Air,11.41,2.78,1.34,Bryan Spruell,Georgia,31811,South,Home Office,Office Supplies,Pens & Art Supplies,Prang Drawing Pencil Set,Wrap Bag,0.45,11/5/2011
3526,1/26/2011,Low,20,246.06,0.08,Regular Air,20.67,12.07,6.2,Tom Prescott,Texas,77474,Central,Small Business,Furniture,Office Furnishings,Eldon® 500 Class™ Desk Accessories,Wrap Bag,0.52,1/28/2011
3553,3/30/2009,Medium,7,20.5,0.06,Regular Air,-4.04,2.94,0.96,Roy Skaria,Illinois,60406,Central,Corporate,Office Supplies,Pens & Art Supplies,Newell 343,Wrap Bag,0.58,3/31/2009
3554,4/29/2011,Low,25,288.91,0.08,Regular Air,-14.06,12.28,6.47,Ken Heidel,South Carolina,29945,South,Corporate,Office Supplies,Paper,Xerox 1881,Small Box,0.38,5/8/2011
3556,8/5/2012,Not Specified,41,4933.99,0.1,Regular Air,1161.89,128.24,12.65,George Zrebassa,Georgia,39859,South,Home Office,Furniture,Chairs & Chairmats,SAFCO Folding Chair Trolley,Medium Box,0.57,8/5/2012
3556,8/5/2012,Not Specified,48,269.37,0.05,Regular Air,-103.546,5.74,5.01,George Zrebassa,Georgia,39859,South,Home Office,Office Supplies,Binders and Binder Accessories,Binder Posts,Small Box,0.39,8/8/2012
3559,9/5/2012,Medium,34,136.67,0.07,Express Air,-117.921,3.81,5.44,Logan Haushalter,Nebraska,68770,Central,Corporate,Office Supplies,Binders and Binder Accessories,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Small Box,0.36,9/6/2012
3585,10/5/2009,High,27,259.72,0.07,Regular Air,78.05,10.06,2.06,Ann Blume,Maryland,21794,South,Corporate,Office Supplies,Paper,Riverleaf Stik-Withit® Designer Note Cubes®,Wrap Bag,0.39,10/5/2009
3585,10/5/2009,High,34,54.69,0.07,Regular Air,-35.75,1.68,1.57,Ann Blume,Maryland,21794,South,Corporate,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,0.59,10/6/2009
3586,10/17/2010,High,32,383.57,0.06,Regular Air,70.51,12.58,5.16,Lena Cacioppo,Michigan,49642,Central,Home Office,Furniture,Office Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",Small Box,0.43,10/18/2010
3586,10/17/2010,High,31,461.1,0.05,Regular Air,116.96,14.34,5,Lena Cacioppo,Michigan,49642,Central,Home Office,Furniture,Office Furnishings,Nu-Dell Leatherette Frames,Small Pack,0.49,10/19/2010
3588,1/29/2011,Not Specified,18,1531.93,0.1,Delivery Truck,326.56,90.97,14,Patrick Jones,Alabama,36344,South,Home Office,Technology,Office Machines,Lexmark Z54se Color Inkjet Printer,Jumbo Drum,0.36,1/29/2011
3588,1/29/2011,Not Specified,42,374.38,0.03,Regular Air,-1.16,8.67,3.5,Patrick Jones,Alabama,36344,South,Home Office,Office Supplies,Appliances,Staples 4 Outlet Surge Protector,Small Box,0.58,1/30/2011
3588,1/29/2011,Not Specified,14,410.27,0.08,Regular Air,226.72,30.93,3.92,Patrick Jones,Alabama,36344,South,Home Office,Furniture,Office Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Small Pack,0.44,1/31/2011
3588,1/29/2011,Not Specified,21,1557.42,0.01,Regular Air,-123.81,73.98,4,Patrick Jones,Alabama,36344,South,Home Office,Technology,Computer Peripherals,Keytronic French Keyboard,Small Box,0.79,1/31/2011
3589,4/7/2009,High,23,72.93,0.01,Regular Air,28.55,3.15,0.49,Denise Leinenbach,Maryland,21022,South,Home Office,Office Supplies,Labels,Self-Adhesive Removable Labels,Small Box,0.37,4/9/2009
3591,10/20/2010,Medium,12,1085.16,0.08,Delivery Truck,-311.54,89.99,42,Herbert Flentye,California,91188,West,Small Business,Furniture,Chairs & Chairmats,"Global Leather Task Chair, Black",Jumbo Drum,0.66,10/21/2010
3591,10/20/2010,Medium,3,321.57,0.01,Delivery Truck,-100.05,100.98,15.66,Herbert Flentye,California,91188,West,Small Business,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,Jumbo Drum,0.57,10/22/2010
3621,3/18/2010,Medium,14,83.87,0.06,Regular Air,-28.83,5.58,5.3,Eric Barreto,Maryland,21230,South,Small Business,Office Supplies,Envelopes,Staples Brown Kraft Recycled Clasp Envelopes,Small Box,0.35,3/19/2010
3622,10/9/2011,Low,16,76.6,0.01,Regular Air,-48.507,4.24,5.41,Steven Ward,Ohio,43270,Central,Consumer,Office Supplies,Binders and Binder Accessories,Storex DuraTech Recycled Plastic Frosted Binders,Small Box,0.35,10/14/2011
3648,4/29/2010,Low,46,134.81,0.1,Regular Air,52.36,3.15,0.49,Philip Brown,Utah,84415,West,Home Office,Office Supplies,Labels,Self-Adhesive Removable Labels,Small Box,0.37,5/1/2010
3648,4/29/2010,Low,34,5488.5265,0.05,Regular Air,1382.445,195.99,4.2,Philip Brown,Utah,84415,West,Home Office,Technology,Telephones and Communication,KH 688,Small Box,0.57,5/6/2010
3649,5/18/2009,Low,8,79.42,0.01,Regular Air,-15.456,8.88,6.28,Brad Thomas,Connecticut,6074,East,Home Office,Office Supplies,Binders and Binder Accessories,GBC Instant Index™ System for Binding Systems,Small Box,0.35,5/23/2009
3649,5/18/2009,Low,26,75.6,0.06,Regular Air,17.14,2.88,0.99,Brad Thomas,Connecticut,6074,East,Home Office,Office Supplies,Labels,Avery 514,Small Box,0.36,5/27/2009
3650,4/9/2012,Not Specified,36,139.95,0.04,Express Air,-128.593,3.58,5.47,Denise Monton,Ohio,43001,Central,Home Office,Office Supplies,Binders and Binder Accessories,Avery Poly Binder Pockets,Small Box,0.37,4/11/2012
3650,4/9/2012,Not Specified,24,5207.5,0.03,Delivery Truck,166.44,216.6,64.2,Denise Monton,Ohio,43001,Central,Home Office,Furniture,Chairs & Chairmats,Hon Multipurpose Stacking Arm Chairs,Jumbo Drum,0.59,4/11/2012
3653,2/6/2009,Critical,41,271.11,0.08,Regular Air,64.79,6.68,1.5,Lynn Smith,Idaho,83465,West,Corporate,Office Supplies,Pens & Art Supplies,Sanford Liquid Accent Highlighters,Wrap Bag,0.48,2/8/2009
3654,4/15/2012,Low,47,12569.31,0.1,Delivery Truck,3160.63,279.81,23.19,Karl Brown,California,93456,West,Corporate,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Jumbo Drum,0.59,4/15/2012
3654,4/15/2012,Low,39,7338.79,0.03,Regular Air,4031.62,204.1,13.99,Karl Brown,California,93456,West,Corporate,Technology,Office Machines,"Soundgear Copyboard Conference Phone, Optional Battery",Medium Box,0.37,4/20/2012
3654,4/15/2012,Low,41,95.73,0,Regular Air,-151.15,2.08,5.33,Karl Brown,California,93456,West,Corporate,Furniture,Office Furnishings,Eldon® Wave Desk Accessories,Small Box,0.43,4/20/2012
3655,8/18/2012,Critical,3,62.54,0.02,Regular Air,-30.7395,15.99,13.18,Tony Sayre,New York,501,East,Small Business,Office Supplies,Binders and Binder Accessories,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Small Box,0.37,8/18/2012
3655,8/18/2012,Critical,24,2750.107,0,Regular Air,600.417,125.99,7.69,Tony Sayre,New York,501,East,Small Business,Technology,Telephones and Communication,Timeport L7089,Small Box,0.58,8/19/2012
3680,10/22/2012,Not Specified,24,99.53,0.1,Express Air,18.2835,3.8,1.49,Evan Henry,Maryland,21022,South,Corporate,Office Supplies,Binders and Binder Accessories,Durable Pressboard Binders,Small Box,0.38,10/24/2012
3680,10/22/2012,Not Specified,27,177.95,0.09,Regular Air,-61.75,6.48,6,Evan Henry,Maryland,21022,South,Corporate,Office Supplies,Paper,Xerox 2,Small Box,0.37,10/24/2012
3685,11/29/2011,Medium,29,106.78,0,Regular Air,-98.05,3.28,5,Mike Vittorini,Arizona,85233,West,Small Business,Office Supplies,Pens & Art Supplies,Newell 35,Wrap Bag,0.56,11/30/2011
3687,12/16/2009,Critical,25,79.37,0.07,Regular Air,6.14,3.29,1.35,Marc Harrigan,Mass,2180,East,Home Office,Office Supplies,Rubber Bands,Acco® Hot Clips™ Clips to Go,Wrap Bag,0.4,12/16/2009
3745,8/11/2010,Low,38,1143.35,0.04,Express Air,411.1,29.18,8.55,Erin Smith,Delaware,19891,East,Home Office,Furniture,Office Furnishings,"Deflect-o SuperTray™ Unbreakable Stackable Tray, Letter, Black",Small Box,0.42,8/13/2010
3746,7/24/2009,Not Specified,14,1463.0965,0,Regular Air,162.666,115.99,2.5,Alan Dominguez,California,90835,West,Corporate,Technology,Telephones and Communication,6160,Small Box,0.57,7/24/2009
3746,7/24/2009,Not Specified,38,246.3,0.02,Regular Air,-67.49,5.98,5.79,Alan Dominguez,California,90835,West,Corporate,Office Supplies,Paper,Xerox 1903,Small Box,0.36,7/25/2009
3749,1/6/2011,Medium,27,353.62,0.01,Regular Air,140.148,12.97,1.49,Ken Black,Texas,88595,Central,Consumer,Office Supplies,Binders and Binder Accessories,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Small Box,0.35,1/8/2011
3750,3/12/2011,Medium,12,76.16,0.04,Regular Air,-24.03,5.98,5.2,Aaron Smayling,Ohio,43001,Central,Small Business,Office Supplies,Paper,Xerox 1992,Small Box,0.36,3/14/2011
3777,2/18/2009,Medium,14,244.85,0.06,Express Air,38.06,17.67,8.99,Christine Kargatis,Idaho,83810,West,Small Business,Furniture,Office Furnishings,"Executive Impressions 12"" Wall Clock",Small Pack,0.47,2/19/2009
3778,4/7/2010,Critical,12,557.03,0.04,Regular Air,8.95,45.19,1.99,Deirdre Greer,North Carolina,27006,South,Home Office,Technology,Computer Peripherals,"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",Small Pack,0.55,4/8/2010
3778,4/7/2010,Critical,3,26.53,0.05,Regular Air,-15,6.68,6.92,Deirdre Greer,North Carolina,27006,South,Home Office,Office Supplies,Paper,Xerox 1898,Small Box,0.37,4/8/2010
3778,4/7/2010,Critical,34,5133.9235,0.02,Regular Air,1313.946,175.99,4.99,Deirdre Greer,North Carolina,27006,South,Home Office,Technology,Telephones and Communication,5165,Small Box,0.59,4/8/2010
3778,4/7/2010,Critical,34,268.09,0.07,Regular Air,-63.76,8.32,2.38,Deirdre Greer,North Carolina,27006,South,Home Office,Technology,Computer Peripherals,"Imation 3.5 IBM Formatted Diskettes, 10/Box",Small Pack,0.74,4/9/2010
3783,10/18/2010,Not Specified,11,92.14,0.01,Regular Air,-40.25,8.12,2.83,Jonathan Doherty,Ohio,43567,Central,Corporate,Technology,Computer Peripherals,"Imation Neon Mac Format Diskettes, 10/Pack",Small Pack,0.77,10/18/2010
3783,10/18/2010,Not Specified,40,257.43,0.05,Regular Air,-200.63,6.48,8.73,Jonathan Doherty,Ohio,43567,Central,Corporate,Office Supplies,Paper,Xerox 227,Small Box,0.37,10/20/2010
3808,3/6/2009,Critical,2,6.13,0.08,Regular Air,-2.83,2.89,0.49,Lynn Smith,Idaho,83465,West,Corporate,Office Supplies,Labels,*Staples* Packaging Labels,Small Box,0.38,3/6/2009
3810,7/30/2012,Critical,25,78.26,0.04,Express Air,35.09,2.61,0.5,Tanja Norvell,Utah,84631,West,Corporate,Office Supplies,Labels,Avery 479,Small Box,0.39,8/1/2012
3810,7/30/2012,Critical,40,221.86,0.09,Regular Air,-1845.66,4.48,49,Tanja Norvell,Utah,84631,West,Corporate,Office Supplies,Appliances,Hoover Portapower™ Portable Vacuum,Large Box,0.6,8/1/2012
3814,1/4/2011,Low,43,1225.41,0.04,Express Air,-138.02,28.28,13.99,Thomas Thornton,California,96121,West,Consumer,Office Supplies,Storage & Organization,Eldon Portable Mobile Manager,Medium Box,0.58,1/10/2011
3841,8/17/2009,Not Specified,19,1184.45,0.02,Regular Air,-552.1,60.98,49,John Stevenson,North Carolina,28717,South,Small Business,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,Large Box,0.59,8/19/2009
3841,8/17/2009,Not Specified,20,25409.63,0.02,Regular Air,11535.282,1270.99,19.99,John Stevenson,North Carolina,28717,South,Small Business,Office Supplies,Binders and Binder Accessories,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Small Box,0.35,8/19/2009
3841,8/17/2009,Not Specified,43,7308.283,0.05,Express Air,1680.228,205.99,8.99,John Stevenson,North Carolina,28717,South,Small Business,Technology,Telephones and Communication,StarTAC 8000,Small Box,0.6,8/19/2009
3845,3/8/2012,Critical,9,3064.27,0.09,Regular Air,294.39,363.25,19.99,Stephanie Phelps,New York,14210,East,Consumer,Office Supplies,Appliances,Hoover WindTunnel™ Plus Canister Vacuum,Small Box,0.57,3/8/2012
3845,3/8/2012,Critical,15,123.91,0.09,Regular Air,39.04,8.34,0.96,Stephanie Phelps,New York,14210,East,Consumer,Furniture,Office Furnishings,Document Clip Frames,Wrap Bag,0.43,3/9/2012
3845,3/8/2012,Critical,22,475.72,0.02,Regular Air,-10.4,19.98,10.49,Stephanie Phelps,New York,14210,East,Consumer,Furniture,Office Furnishings,12-1/2 Diameter Round Wall Clock,Small Box,0.49,3/10/2012
3877,4/2/2010,Low,14,700.46,0.02,Express Air,254.31,48.04,7.23,Paul Knutson,Texas,76901,Central,Corporate,Office Supplies,Paper,Xerox 1885,Small Box,0.37,4/2/2010
3905,11/2/2010,Not Specified,42,2537.88,0.03,Delivery Truck,-377.25,60.89,32.41,Muhammed Lee,Texas,78602,Central,Consumer,Furniture,Chairs & Chairmats,"Global Push Button Manager's Chair, Indigo",Jumbo Drum,0.56,11/3/2010
3907,7/1/2012,Medium,36,218.12,0.02,Regular Air,-1642.65,4.48,49,Christopher Martinez,Illinois,62999,Central,Small Business,Office Supplies,Appliances,Hoover Portapower™ Portable Vacuum,Large Box,0.6,7/1/2012
3907,7/1/2012,Medium,36,1083.19,0.03,Express Air,214.61,29.99,5.5,Christopher Martinez,Illinois,62999,Central,Small Business,Technology,Computer Peripherals,Logitech Cordless Access Keyboard,Small Box,0.51,7/2/2012
3907,7/1/2012,Medium,34,729.83,0.07,Regular Air,-135.102,22.38,15.1,Christopher Martinez,Illinois,62999,Central,Small Business,Office Supplies,Binders and Binder Accessories,"Avery Flip-Chart Easel Binder, Black",Small Box,0.38,7/3/2012
3908,1/19/2010,Medium,8,820.284,0,Regular Air,-180.202,115.99,2.5,Dorothy Wardle,Delaware,19701,East,Corporate,Technology,Telephones and Communication,6160,Small Box,0.57,1/19/2010
3911,1/27/2011,Not Specified,24,370.72,0.1,Regular Air,-156.76,15.7,11.25,Bobby Elias,Georgia,31811,South,Small Business,Office Supplies,Storage & Organization,Hanging Personal Folder File,Small Box,0.6,1/27/2011
3942,5/10/2010,Not Specified,22,1559.7755,0.03,Regular Air,-247.181,85.99,0.99,Keith Herrera,Colorado,81221,West,Small Business,Technology,Telephones and Communication,Accessory4,Wrap Bag,0.85,5/11/2010
3942,5/10/2010,Not Specified,11,225.14,0.08,Regular Air,-42.61,20.15,8.99,Keith Herrera,Colorado,81221,West,Small Business,Office Supplies,Pens & Art Supplies,Boston 19500 Mighty Mite Electric Pencil Sharpener,Small Pack,0.58,5/11/2010
3970,2/7/2012,Medium,13,324.83,0.05,Delivery Truck,-426.54,20.98,45,Christina DeMoss,New Mexico,88439,West,Home Office,Office Supplies,Storage & Organization,"Tennsco Lockers, Sand",Jumbo Drum,0.61,2/8/2012
3970,2/7/2012,Medium,39,1032.97,0.07,Regular Air,397.15,28.48,1.99,Christina DeMoss,New Mexico,88439,West,Home Office,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack",Small Pack,0.4,2/9/2012
3973,2/4/2012,Not Specified,21,316.35,0.06,Regular Air,117.91,15.68,3.73,Bobby Odegard,New York,10501,East,Corporate,Furniture,Office Furnishings,Artistic Insta-Plaque,Small Pack,0.46,2/6/2012
4004,3/19/2010,Medium,44,1512.25,0.05,Regular Air,195.48,34.58,8.99,Sheri Gordon,Nebraska,68155,Central,Corporate,Office Supplies,Pens & Art Supplies,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Small Pack,0.56,3/20/2010
4004,3/19/2010,Medium,14,63.52,0.1,Regular Air,8.66,4.84,0.71,Sheri Gordon,Nebraska,68155,Central,Corporate,Office Supplies,Pens & Art Supplies,*Staples* Highlighting Markers,Wrap Bag,0.52,3/22/2010
4006,11/16/2010,Medium,38,1441.61,0.06,Regular Air,624.84,37.94,5.08,Jas O'Carroll,Connecticut,6928,East,Corporate,Office Supplies,Paper,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",Wrap Bag,0.38,11/17/2010
4007,4/30/2010,High,18,1038.4,0.01,Regular Air,112.36,56.96,13.22,Jack Lebron,Michigan,49877,Central,Corporate,Office Supplies,Appliances,"Conquest™ 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Small Box,0.56,5/1/2010
4007,4/30/2010,High,1,305.82,0.05,Regular Air,-232.24,279.48,35,Jack Lebron,Michigan,49877,Central,Corporate,Office Supplies,Storage & Organization,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Large Box,0.8,5/1/2010
4033,4/14/2010,Low,21,763.12,0.03,Regular Air,140.33,34.76,5.49,Bill Tyler,Colorado,80728,West,Consumer,Office Supplies,Storage & Organization,Home/Office Personal File Carts,Small Box,0.6,4/16/2010
4033,4/14/2010,Low,38,19269.05,0,Delivery Truck,4127.79,500.98,41.44,Bill Tyler,Colorado,80728,West,Consumer,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,Jumbo Box,0.66,4/21/2010
